,Unnamed: 0,track_id,timestamp_ms,x,y,vx,vy,ax,ay
23880,23880,reprocessed_2024-07-16-14-47-54.bag_644,211407.94604492188,-4.8775409005564825,2.018038492962603,-0.0233196555077763,0.0584860569573229,-0.0240260893324507,0.0248511552519505
23881,23881,reprocessed_2024-07-16-14-47-54.bag_644,211574.8330078125,-4.8808037557727175,2.0195916177711126,-0.023094966334119,0.0584042994807095,-0.0249108737260065,0.0251475231807709
23882,23882,reprocessed_2024-07-16-14-47-54.bag_644,211674.85815429688,-4.878103446040086,2.0183062656007,-0.0244497003616579,0.0589971449812244,-0.0203906251250183,0.0178153833557827
23883,23883,reprocessed_2024-07-16-14-47-54.bag_644,211741.48706054688,-4.880061506101015,2.008912757774226,-0.0330372998296701,0.0423730526773397,-0.0315574751544358,-0.0136202322911255
23884,23884,reprocessed_2024-07-16-14-47-54.bag_644,211841.50512695312,-4.875668186170913,2.017147077630568,-0.0271766699136904,0.0468337000286132,-0.0210527876907555,-0.0115853270264128
23885,23885,reprocessed_2024-07-16-14-47-54.bag_644,211941.48706054688,-4.878573998008676,2.018915225015036,-0.0301995062602344,0.0402945598070012,-0.0274039848421901,-0.0194587288097858
23886,23886,reprocessed_2024-07-16-14-47-54.bag_644,212074.85522460932,-4.879442782500917,2.019328842117943,-0.0224110105192196,0.0364144500180296,-0.023268179909798,-0.0287216910331165
23887,23887,reprocessed_2024-07-16-14-47-54.bag_644,212141.50805664065,-4.88081748200284,2.0199833188383423,-0.018370334252855,0.0242105949007132,-0.0017797586385592,-0.0464485934280229
23888,23888,reprocessed_2024-07-16-14-47-54.bag_644,212241.3881835937,-4.883636804404091,2.021325561423197,-0.0187790761889329,0.0242264088949194,-0.002201296638072,-0.0464562060743161
23889,23889,reprocessed_2024-07-16-14-47-54.bag_644,212374.90307617188,-4.877473050354297,2.0183910775375296,-0.0114593680393902,0.0205186953671508,0.0069574987041063,-0.0509756801341573
23890,23890,reprocessed_2024-07-16-14-47-54.bag_644,212441.48706054688,-4.877617466924335,2.0184598324057674,-0.0131656634978749,0.0144505327256544,0.0031402952709286,-0.0595806113104275
23891,23891,reprocessed_2024-07-16-14-47-54.bag_644,212574.8920898437,-4.87610566308382,2.0177400820762728,-0.011713853051776,0.0066441472154585,0.0040939329223623,-0.0653832667846153
23892,23892,reprocessed_2024-07-16-14-47-54.bag_644,212641.5290527344,-4.873194447854928,2.026654630117662,-0.0018771059320298,0.0122831467300129,0.0202100101338515,-0.0575137044710397
23893,23893,reprocessed_2024-07-16-14-47-54.bag_644,212775.14306640625,-4.881849877857462,2.020474828718136,-0.0044249143523717,0.0083610312588686,0.0311918629012465,-0.0354988502059946
23894,23894,reprocessed_2024-07-16-14-47-54.bag_644,212974.90307617188,-4.884011986382291,2.031829457022212,-0.0002167626429098,0.0098143526536601,0.0274388933401441,-0.0392311598123229
23895,23895,reprocessed_2024-07-16-14-47-54.bag_644,213074.91821289065,-4.88315460027826,2.041732214434006,-0.0020306964947383,0.0132590118444206,0.0286486100299081,-0.0292466987017598
23896,23896,reprocessed_2024-07-16-14-47-54.bag_644,213241.53100585932,-4.88333388857933,2.041818390818804,-0.0007990162551458,0.0126730639319596,0.0235480029841656,-0.0266890548921592
23897,23897,reprocessed_2024-07-16-14-47-54.bag_644,213374.78002929688,-4.867957423265125,2.0446954032204587,0.0050943220679455,0.01496916788512,0.0219085467148664,-0.0066563551012443
23898,23898,reprocessed_2024-07-16-14-47-54.bag_644,213508.05004882807,-4.851898216904488,2.026708578730421,0.0150869085618066,0.0153703110606922,0.0298157798124273,-0.0063711877983874
23899,23899,reprocessed_2024-07-16-14-47-54.bag_644,213674.80102539065,-4.833448857649273,2.017840743667733,0.0195345719419251,0.0063364117305623,0.0270007231322206,-0.0090117900893329
23900,23900,reprocessed_2024-07-16-14-47-54.bag_644,213774.8342285156,-4.828968931141844,2.0156874304381915,0.0244577592189643,0.0037223669282505,0.0344849098585621,-0.0025114090715109
23901,23901,reprocessed_2024-07-16-14-47-54.bag_644,213874.84301757807,-4.825415916907843,2.024150398481254,0.027260502336847,0.0091570851201009,0.0361991286147309,0.0087744671491633
23902,23902,reprocessed_2024-07-16-14-47-54.bag_644,214008.06201171875,-4.819649153044338,2.021365396231687,0.0315213399110734,0.007108778153572,0.0246358183588693,-0.0012253414849607
23903,23903,reprocessed_2024-07-16-14-47-54.bag_644,214174.81909179688,-4.813995848870945,2.008490496272543,0.0356632452025293,0.0010657002203203,0.0290264587856337,-0.0019138207806406
23904,23904,reprocessed_2024-07-16-14-47-54.bag_644,214274.88208007807,-4.808393659715023,2.005797758343931,0.0363180024187387,0.0007369176068193,0.0275741990057756,-0.0029699299934948
23905,23905,reprocessed_2024-07-16-14-47-54.bag_644,214441.6030273437,-4.805429700191723,2.0043731070148,0.0376477952504013,9.8402787277293e-05,0.0301854773395215,-0.0067970589418915
23906,23906,reprocessed_2024-07-16-14-47-54.bag_644,214574.8310546875,-4.801759992572045,2.002609232104561,0.0387286061403944,-0.000424551191378,0.0302574817297308,-0.0068379032623383
23907,23907,reprocessed_2024-07-16-14-47-54.bag_644,214641.63012695312,-4.796046078439133,2.009966522022779,0.0415186770544323,-0.0020003661059854,0.0300114871892839,-0.0109201044493083
23908,23908,reprocessed_2024-07-16-14-47-54.bag_644,214708.125,-4.79474067125409,2.0093360883804507,0.0471460777406054,0.0004509808015791,0.0309763875861453,-0.0075345883849091
23909,23909,reprocessed_2024-07-16-14-47-54.bag_644,214808.11206054688,-4.795535128210588,2.009719763603414,0.0473379399347411,-0.0030826267020334,0.0285010247943892,-0.0056510529701692
23910,23910,reprocessed_2024-07-16-14-47-54.bag_644,214941.60913085932,-4.801672912132915,2.012683946364433,0.0437013049752566,-0.0082032054524076,0.0208553314856157,-0.0068735974057047
23911,23911,reprocessed_2024-07-16-14-47-54.bag_644,215041.63208007807,-4.803255444865613,2.013448215081695,0.0427182644583973,-0.0077282919301392,0.0170700254355769,-0.0118330242748117
23912,23912,reprocessed_2024-07-16-14-47-54.bag_644,215141.9560546875,-4.809149590287632,2.006161102541625,0.0311084251376643,-0.0140100978587081,0.0022993000678803,-0.0165569995276992
23913,23913,reprocessed_2024-07-16-14-47-54.bag_644,215241.64404296875,-4.8298435236758905,1.975281536809348,0.0092358812921551,-0.0256632100861999,-0.0221254869205483,-0.0246226915499249
23914,23914,reprocessed_2024-07-16-14-47-54.bag_644,215341.63208007807,-4.838677116876738,1.958931032637196,-0.0040299040882593,-0.0330195141338711,-0.0360472109680157,-0.0316513043291979
23915,23915,reprocessed_2024-07-16-14-47-54.bag_644,215474.76611328125,-4.859671320782866,1.9687335895172,-0.0175283626051871,-0.0266758252538425,-0.0469838363453359,-0.0265034263622174
23916,23916,reprocessed_2024-07-16-14-47-54.bag_644,215774.791015625,-4.8717306760183305,2.014504323304408,-0.0225764599781948,-0.0221468711122892,-0.049477645452296,-0.0246013746120923
